datetime,station,pm25,pm10,temp,rh,rain,no2,co,o3,so2,wind_speed,wind_dir,sensor_frozen,year,month,day,hour,weekday,is_weekend,season,hour_sin,hour_cos,month_sin,month_cos,is_dry_season,pm25_roll3h,pm25_roll6h,pm25_roll24h,pm25_lag1h,pm25_lag3h,pm25_delta1h,rain_acc6h
2025-10-05 09:00:00,CRAS Fercal,20.87161,37.60377,24.12453,63.36185,0.0,0.9974248,0.6960209,59.48036,0.8363411,3.298276,79.28129,0,2025,10,5,9,6,1,seca,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,1,21.333,18.783,18.873,23.89757,14.61022,-3.026,0.0
2025-10-05 10:00:00,CRAS Fercal,13.12695,42.74068,26.26502,58.54951,0.0,2.874154,0.6873568,62.38643,1.048641,3.265826,82.16608,0,2025,10,5,10,6,1,seca,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,1,19.299,18.056,18.835,20.87161,19.22926,-7.745,0.0
2025-10-05 11:00:00,CRAS Fercal,9.104452,35.89433,27.73562,54.81733,0.0,1.592343,0.6855536,78.50558,1.326934,2.116791,52.88717,0,2025,10,5,11,6,1,seca,0.258819045102521,-0.9659258262890682,-0.8660254037844386,0.5000000000000001,1,14.368,16.807,18.805,13.12695,23.89757,-4.022,0.0
2025-10-05 12:00:00,CRAS Fercal,9.673547,32.86557,28.92256,51.40839,0.0,0.3013072,0.7274527,82.59267,0.97763,1.764331,52.13487,0,2025,10,5,12,6,1,seca,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,1,10.635,15.984,18.922,9.104452,20.87161,0.569,0.0
2025-10-05 13:00:00,CRAS Fercal,6.614597,22.4931,30.37776,46.32378,0.0,2.338491,0.6405771,98.39642,2.035491,2.247971,89.01296,0,2025,10,5,13,6,1,seca,-0.2588190451025208,-0.9659258262890683,-0.8660254037844386,0.5000000000000001,1,8.464,13.881,18.81,9.673547,13.12695,-3.059,0.0
2025-10-05 14:00:00,CRAS Fercal,5.099851,23.07336,31.11488,44.65482,0.0,1.901383,0.6677355,99.17191,2.433382,2.020346,77.57932,0,2025,10,5,14,6,1,seca,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,1,7.129,10.749,18.66,6.614597,9.104452,-1.515,0.0
2025-10-05 15:00:00,CRAS Fercal,10.87801,28.64455,31.48444,44.27818,0.0,0.8898448,0.6739248,101.7166,1.778538,1.177625,69.73878,0,2025,10,5,15,6,1,seca,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001,1,7.531,9.083,19.017,5.099851,9.673547,5.778,0.0
2025-10-05 16:00:00,CRAS Fercal,12.85838,27.26457,31.87742,43.17547,0.0,1.721229,0.7461839,91.37094,2.604592,1.7778,56.4095,0,2025,10,5,16,6,1,seca,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,1,9.612,9.038,19.269,10.87801,6.614597,1.98,0.0
2025-10-05 17:00:00,CRAS Fercal,8.491231,23.64777,30.79881,44.39615,0.0,1.970055,0.5880129,92.4698,0.7911248,2.71888,85.33736,0,2025,10,5,17,6,1,seca,-0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,1,10.743,8.936,19.116,12.85838,5.099851,-4.367,0.0
2025-10-05 18:00:00,CRAS Fercal,14.6158,38.84806,28.87931,48.36787,0.0,1.964491,0.6357839,108.5861,1.276703,2.093169,61.17459,0,2025,10,5,18,6,1,seca,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,1,11.988,9.76,18.892,8.491231,10.87801,6.125,0.0
2025-10-05 19:00:00,CRAS Fercal,22.50937,43.75885,26.47214,53.03762,0.0,11.13942,0.584786,77.71972,1.860189,0.9186011,78.74091,0,2025,10,5,19,6,1,seca,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001,1,15.205,12.409,18.559,14.6158,12.85838,7.894,0.0
2025-10-05 20:00:00,CRAS Fercal,27.18254,81.53933,23.32827,62.65624,0.0,18.02167,0.959711,45.4065,3.494325,0.4588201,102.5268,0,2025,10,5,20,6,1,seca,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,1,21.436,16.089,17.289,22.50937,8.491231,4.673,0.0
2025-10-05 21:00:00,CRAS Fercal,39.2287,112.0621,21.23337,70.98884,0.0,13.21706,0.910829,33.30847,2.59916,0.6729865,101.6983,0,2025,10,5,21,6,1,seca,-0.7071067811865477,0.7071067811865474,-0.8660254037844386,0.5000000000000001,1,29.64,20.814,17.87,27.18254,14.6158,12.046,0.0
2025-10-05 22:00:00,CRAS Fercal,35.34393,100.6156,19.63048,78.33955,0.0,11.38432,0.7035879,23.52909,1.955719,0.1431714,94.74586,0,2025,10,5,22,6,1,seca,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001,1,33.918,24.562,18.123,39.2287,22.50937,-3.885,0.0
2025-10-05 23:00:00,CRAS Fercal,28.34495,86.42155,18.61911,85.34338,0.0,15.82689,0.7440955,13.52078,1.631011,0.1115043,96.27964,0,2025,10,5,23,6,1,seca,-0.25881904510252157,0.9659258262890681,-0.8660254037844386,0.5000000000000001,1,34.306,27.871,18.108,35.34393,27.18254,-6.999,0.0
2025-10-06 00:00:00,CRAS Fercal,21.78189,80.91457,17.64071,91.40685,0.0,17.35166,0.6923777,9.836026,1.740325,0.046643,8.899504,0,2025,10,6,0,0,0,seca,0.0,1.0,-0.8660254037844386,0.5000000000000001,1,28.49,29.065,17.978,28.34495,39.2287,-6.563,0.0
2025-10-06 01:00:00,CRAS Fercal,25.74958,83.95411,16.92158,97.16372,0.0,19.55375,0.7470395,3.566396,2.059294,0.0536241,76.94939,0,2025,10,6,1,0,0,seca,0.25881904510252074,0.9659258262890683,-0.8660254037844386,0.5000000000000001,1,25.292,29.605,18.026,21.78189,35.34393,3.968,0.0
2025-10-06 02:00:00,CRAS Fercal,30.72089,101.5879,16.31728,97.79849,0.0,13.78246,0.5974153,6.995485,1.141705,0.0911656,87.96115,0,2025,10,6,2,0,0,seca,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,1,26.084,30.195,18.61,25.74958,28.34495,4.971,0.0
2025-10-06 03:00:00,CRAS Fercal,28.30417,83.7203,15.65303,97.7775,0.0,11.33391,0.5910926,5.983985,1.145861,0.2580222,101.2978,0,2025,10,6,3,0,0,seca,0.7071067811865476,0.7071067811865476,-0.8660254037844386,0.5000000000000001,1,28.258,28.374,19.264,30.72089,21.78189,-2.417,0.0
2025-10-06 04:00:00,CRAS Fercal,26.89743,79.31345,15.29307,97.76786,0.0,9.387845,0.4354065,5.419324,0.7686662,0.397677,101.5079,0,2025,10,6,4,0,0,seca,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,1,28.641,26.966,19.656,28.30417,25.74958,-1.407,0.0
2025-10-06 05:00:00,CRAS Fercal,32.66563,122.0164,14.7992,97.74794,0.0,7.52842,0.3515301,6.045456,0.81781,0.3484125,101.9584,0,2025,10,6,5,0,0,seca,0.9659258262890683,0.25881904510252074,-0.8660254037844386,0.5000000000000001,1,29.289,27.687,20.325,26.89743,30.72089,5.768,0.0
2025-10-06 06:00:00,CRAS Fercal,28.85681,110.9111,14.32654,97.72185,0.0,7.859656,0.4707854,3.754511,0.907048,0.3715848,99.57251,0,2025,10,6,6,0,0,seca,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,1,29.473,28.866,20.919,32.66563,28.30417,-3.809,0.0
2025-10-06 07:00:00,CRAS Fercal,26.74002,86.13906,15.34656,97.74886,0.0,7.95683,0.5118852,8.374294,1.521064,0.3634045,93.43103,0,2025,10,6,7,0,0,seca,0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,1,29.421,29.031,21.232,28.85681,26.89743,-2.117,0.0
2025-10-06 08:00:00,CRAS Fercal,25.27954,97.50238,19.96248,87.83224,0.0,16.99035,0.6956,21.26254,1.448992,0.4306549,70.81588,0,2025,10,6,8,0,0,seca,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,1,26.959,28.124,21.289,26.74002,32.66563,-1.46,0.0
2025-10-06 09:00:00,CRAS Fercal,35.79185,122.5194,25.43476,64.68881,0.0,1.211586,0.6911518,66.46659,1.155877,1.911595,64.49099,0,2025,10,6,9,0,0,seca,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,1,29.27,29.372,21.911,25.27954,28.85681,10.512,0.0
2025-10-06 10:00:00,CRAS Fercal,19.06248,40.48606,28.14109,57.26965,0.0,2.783601,0.7089722,76.21628,1.264009,2.041846,76.43002,0,2025,10,6,10,0,0,seca,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,1,26.711,28.066,22.158,35.79185,26.74002,-16.729,0.0
2025-10-06 11:00:00,CRAS Fercal,12.24716,35.12369,29.5023,51.55759,0.0,4.565986,0.875069,81.95033,7.787572,0.4602259,344.7435,0,2025,10,6,11,0,0,seca,0.258819045102521,-0.9659258262890682,-0.8660254037844386,0.5000000000000001,1,22.367,24.663,22.289,19.06248,25.27954,-6.815,0.0
2025-10-06 12:00:00,CRAS Fercal,75.28508,93.59062,30.64911,47.32266,0.0,4.805953,0.943853,102.9648,3.739984,0.7344621,272.5905,0,2025,10,6,12,0,0,seca,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,1,35.532,32.401,25.023,12.24716,35.79185,63.038,0.0
2025-10-06 13:00:00,CRAS Fercal,75.28508,93.59062,31.99689,43.36235,0.0,3.450793,1.026073,112.4687,1.210575,0.5351723,118.71,0,2025,10,6,13,0,0,seca,-0.2588190451025208,-0.9659258262890683,-0.8660254037844386,0.5000000000000001,1,54.272,40.492,27.884,75.28508,19.06248,0.0,0.0
2025-10-06 14:00:00,CRAS Fercal,156.9006,195.7345,32.70802,41.12103,0.0,3.6055,0.8917421,121.3222,1.066288,1.553867,148.5666,0,2025,10,6,14,0,0,seca,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,1,102.49,62.429,34.209,75.28508,12.24716,81.616,0.0
2025-10-06 15:00:00,CRAS Fercal,11.55596,38.42484,34.12328,38.71579,0.0,1.534924,0.0,123.2581,0.9206556,1.108636,138.8749,0,2025,10,6,15,0,0,seca,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001,1,81.247,58.389,34.237,156.9006,75.28508,-145.345,0.0
2025-10-06 16:00:00,CRAS Fercal,8.243044,25.93067,33.96161,39.06857,0.0,1.346341,2.974664,123.3797,1.142109,1.030348,135.7735,0,2025,10,6,16,0,0,seca,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,1,58.9,56.586,34.045,11.55596,75.28508,-3.313,0.0
2025-10-06 17:00:00,CRAS Fercal,15.64898,40.66147,32.63026,40.69889,0.0,5.741163,0.2580594,118.6722,1.580611,0.8310856,132.485,0,2025,10,6,17,0,0,seca,-0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,1,11.816,57.153,34.343,8.243044,156.9006,7.406,0.0
2025-10-06 18:00:00,CRAS Fercal,15.90939,40.78048,31.2799,42.73938,0.0,27.45208,0.44963,91.93369,2.808161,0.7617888,145.6576,0,2025,10,6,18,0,0,seca,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,1,13.267,47.257,34.397,15.64898,11.55596,0.26,0.0
2025-10-06 19:00:00,CRAS Fercal,29.716,93.10686,27.38082,52.85977,0.0,28.3486,0.6923853,52.06981,2.159922,0.5131295,111.8776,0,2025,10,6,19,0,0,seca,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001,1,20.425,39.662,34.698,15.90939,8.243044,13.807,0.0
2025-10-06 20:00:00,CRAS Fercal,47.03759,187.3894,24.36174,63.0126,0.0,30.04268,0.7792602,19.80064,2.649794,0.0800909,94.63387,0,2025,10,6,20,0,0,seca,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,1,30.888,21.352,35.525,29.716,15.64898,17.322,0.0
2025-10-06 21:00:00,CRAS Fercal,42.5701,148.1263,22.50904,69.80874,0.0,23.20302,0.6778936,17.43756,1.958904,0.5354357,102.0512,0,2025,10,6,21,0,0,seca,-0.7071067811865477,0.7071067811865474,-0.8660254037844386,0.5000000000000001,1,39.775,26.521,35.664,47.03759,15.90939,-4.467,0.0
2025-10-06 22:00:00,CRAS Fercal,35.38113,134.9998,20.84622,77.16222,0.0,14.47179,0.6364608,16.08861,1.176552,0.5544546,96.6736,0,2025,10,6,22,0,0,seca,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001,1,41.663,31.044,35.666,42.5701,29.716,-7.189,0.0
2025-10-06 23:00:00,CRAS Fercal,30.55085,105.4979,19.39697,84.25034,0.0,10.45931,0.5569422,16.59116,0.9593048,0.2744825,96.82767,0,2025,10,6,23,0,0,seca,-0.25881904510252157,0.9659258262890681,-0.8660254037844386,0.5000000000000001,1,36.167,33.528,35.758,35.38113,47.03759,-4.83,0.0
2025-10-07 00:00:00,CRAS Fercal,27.14781,79.14626,18.67827,88.40527,0.0,9.980999,0.5655429,13.78135,1.038269,0.6759486,100.2896,0,2025,10,7,0,1,0,seca,0.0,1.0,-0.8660254037844386,0.5000000000000001,1,31.027,35.401,35.981,30.55085,42.5701,-3.403,0.0
2025-10-07 01:00:00,CRAS Fercal,23.02769,67.60578,17.66863,95.10154,0.0,7.946977,0.4914407,13.06153,0.797654,0.4645337,98.01137,0,2025,10,7,1,1,0,seca,0.25881904510252074,0.9659258262890683,-0.8660254037844386,0.5000000000000001,1,26.909,34.286,35.868,27.14781,35.38113,-4.12,0.0
2025-10-07 02:00:00,CRAS Fercal,19.37836,49.98778,16.84176,97.72623,0.0,7.405684,0.47464,10.65487,0.6493489,0.3165189,98.1536,0,2025,10,7,2,1,0,seca,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,1,23.185,29.676,35.395,23.02769,30.55085,-3.649,0.0
2025-10-07 03:00:00,CRAS Fercal,19.63317,42.16676,16.22346,97.77837,0.0,7.219735,0.4778882,11.19927,0.5186883,0.3654838,95.29142,0,2025,10,7,3,1,0,seca,0.7071067811865476,0.7071067811865476,-0.8660254037844386,0.5000000000000001,1,20.68,25.853,35.034,19.37836,27.14781,0.255,0.0
2025-10-07 04:00:00,CRAS Fercal,19.54618,37.34835,15.83044,97.77622,0.0,6.501474,0.4696912,8.875238,0.6287258,0.4505677,96.72665,0,2025,10,7,4,1,0,seca,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,1,19.519,23.214,34.728,19.63317,23.02769,-0.087,0.0
2025-10-07 05:00:00,CRAS Fercal,20.5219,36.03297,15.41411,97.76973,0.0,7.108624,0.4606672,7.882975,0.433975,0.1893924,99.23083,0,2025,10,7,5,1,0,seca,0.9659258262890683,0.25881904510252074,-0.8660254037844386,0.5000000000000001,1,19.9,21.543,34.222,19.54618,19.37836,0.976,0.0
2025-10-07 06:00:00,CRAS Fercal,15.09107,40.61268,15.01603,97.76199,0.0,8.210018,0.4804702,4.946459,0.6945002,0.2476564,100.1444,0,2025,10,7,6,1,0,seca,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,1,18.386,19.533,33.648,20.5219,19.63317,-5.431,0.0
2025-10-07 07:00:00,CRAS Fercal,34.53299,63.99413,15.9776,97.77908,0.0,11.42713,0.5611283,8.327324,1.075775,0.2614779,95.00081,0,2025,10,7,7,1,0,seca,0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,1,23.382,21.451,33.973,15.09107,19.54618,19.442,0.0
2025-10-07 08:00:00,CRAS Fercal,21.06962,83.06808,19.90723,85.91715,0.0,22.48971,0.8376621,15.56683,1.266916,0.2482486,339.1215,0,2025,10,7,8,1,0,seca,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,1,23.565,21.732,33.797,34.53299,20.5219,-13.463,0.0
2025-10-07 09:00:00,CRAS Fercal,39.51984,132.9568,26.46395,61.32089,0.0,19.29879,0.64924,50.22847,1.162369,0.8628126,332.4697,0,2025,10,7,9,1,0,seca,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,1,31.707,25.047,33.953,21.06962,15.09107,18.45,0.0
2025-10-07 10:00:00,CRAS Fercal,4.949719,77.75619,29.81085,50.95605,0.0,1.601114,0.465596,90.90019,1.90077,1.385543,341.9269,0,2025,10,7,10,1,0,seca,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,1,21.846,22.614,33.365,39.51984,34.53299,-34.57,0.0
2025-10-07 11:00:00,CRAS Fercal,13.51206,38.43714,31.99542,45.90289,0.0,9.425983,0.490695,100.695,10.16751,0.3765695,324.6597,0,2025,10,7,11,1,0,seca,0.258819045102521,-0.9659258262890682,-0.8660254037844386,0.5000000000000001,1,19.327,21.446,33.417,4.949719,21.06962,8.562,0.0
2025-10-07 12:00:00,CRAS Fercal,6.771931,36.70464,33.34475,42.42056,0.0,5.142815,0.4521391,113.6305,4.314718,0.1556912,353.1675,0,2025,10,7,12,1,0,seca,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,1,8.411,20.059,30.563,13.51206,39.51984,-6.74,0.0
2025-10-07 13:00:00,CRAS Fercal,4.990775,29.604,33.83575,39.78807,0.0,5.1615,0.5096306,112.1032,1.038376,1.741278,93.3674,0,2025,10,7,13,1,0,seca,-0.2588190451025208,-0.9659258262890683,-0.8660254037844386,0.5000000000000001,1,8.425,15.136,27.634,6.771931,4.949719,-1.781,0.0
2025-10-07 14:00:00,CRAS Fercal,5.913702,38.04226,33.85021,39.25026,0.0,1.079585,0.4709044,121.0477,0.9996899,0.5416599,84.64438,0,2025,10,7,14,1,0,seca,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,1,5.892,12.61,21.342,4.990775,13.51206,0.923,0.0
2025-10-07 15:00:00,CRAS Fercal,9.2422,30.34198,32.63148,40.69185,0.0,4.312093,0.4916477,120.7016,1.086045,0.9363414,139.668,0,2025,10,7,15,1,0,seca,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001,1,6.716,7.563,21.246,5.913702,6.771931,3.328,0.0
2025-10-07 16:00:00,CRAS Fercal,17.39807,41.48728,34.80643,37.59888,0.0,3.419494,0.4749777,121.8797,1.309184,1.490015,101.252,0,2025,10,7,16,1,0,seca,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,1,10.851,9.638,21.628,9.2422,4.990775,8.156,0.0
2025-10-07 17:00:00,CRAS Fercal,8.412653,38.78086,33.40833,39.0906,0.0,6.944266,0.5046418,111.9366,2.622499,1.241568,125.9428,0,2025,10,7,17,1,0,seca,-0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,1,11.684,8.788,21.326,17.39807,5.913702,-8.985,0.0
2025-10-07 18:00:00,CRAS Fercal,15.84584,57.83805,32.09573,40.6697,0.0,19.27796,0.6546035,98.35506,2.101005,2.288545,96.92768,0,2025,10,7,18,1,0,seca,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,1,13.886,10.301,21.323,8.412653,9.2422,7.433,0.0
2025-10-07 19:00:00,CRAS Fercal,22.32452,77.71251,28.60363,46.30123,0.0,15.52483,0.7156798,76.57881,2.262872,0.9961495,122.1023,0,2025,10,7,19,1,0,seca,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001,1,15.528,13.189,21.015,15.84584,17.39807,6.479,0.0
2025-10-07 20:00:00,CRAS Fercal,35.04573,109.0585,24.69824,57.89926,0.0,24.67572,1.076597,32.76605,2.297836,0.7428043,98.49577,0,2025,10,7,20,1,0,seca,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,1,24.405,18.045,20.516,22.32452,8.412653,12.721,0.0
2025-10-07 21:00:00,CRAS Fercal,49.18225,148.6806,22.42519,65.40034,0.0,17.10298,1.029141,24.39811,1.824196,0.270442,97.00644,0,2025,10,7,21,1,0,seca,-0.7071067811865477,0.7071067811865474,-0.8660254037844386,0.5000000000000001,1,35.517,24.702,20.791,35.04573,15.84584,14.137,0.0
2025-10-07 22:00:00,CRAS Fercal,52.44769,133.235,21.30491,69.79977,0.0,29.44139,1.001752,8.334441,1.95821,0.1540599,93.72595,0,2025,10,7,22,1,0,seca,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001,1,45.559,30.543,21.502,49.18225,22.32452,3.265,0.0
2025-10-07 23:00:00,CRAS Fercal,45.89689,154.2269,20.58678,74.29694,0.0,22.73295,1.205052,6.275807,2.06625,0.4917545,105.435,0,2025,10,7,23,1,0,seca,-0.25881904510252157,0.9659258262890681,-0.8660254037844386,0.5000000000000001,1,49.176,36.79,22.142,52.44769,35.04573,-6.551,0.0
2025-10-08 00:00:00,CRAS Fercal,43.68548,146.0541,19.3834,80.89121,0.0,17.06819,1.103186,7.502606,1.36872,0.1555587,96.69644,0,2025,10,8,0,2,0,seca,0.0,1.0,-0.8660254037844386,0.5000000000000001,1,47.343,41.43,22.831,45.89689,49.18225,-2.211,0.0
2025-10-08 01:00:00,CRAS Fercal,38.72907,110.0067,18.82751,84.25113,0.0,14.90566,0.9244041,8.87661,1.111898,0.2272793,97.73347,0,2025,10,8,1,2,0,seca,0.25881904510252074,0.9659258262890683,-0.8660254037844386,0.5000000000000001,1,42.77,44.165,23.485,43.68548,52.44769,-4.956,0.0
2025-10-08 02:00:00,CRAS Fercal,30.95463,82.53432,17.9779,89.77427,0.0,13.56402,0.9745227,7.64138,1.238311,0.3666305,101.8323,0,2025,10,8,2,2,0,seca,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,1,37.79,43.483,23.967,38.72907,45.89689,-7.774,0.0
2025-10-08 03:00:00,CRAS Fercal,32.5327,76.57838,17.1511,95.06741,0.0,12.45369,0.9599417,9.150877,1.056618,0.5680698,103.9315,0,2025,10,8,3,2,0,seca,0.7071067811865476,0.7071067811865476,-0.8660254037844386,0.5000000000000001,1,34.072,40.708,24.505,30.95463,43.68548,1.578,0.0
2025-10-08 04:00:00,CRAS Fercal,35.0,62.67975,16.51323,97.55527,0.0,8.242686,0.8904127,10.65186,0.9950943,0.4407721,104.2594,0,2025,10,8,4,2,0,seca,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,1,32.829,37.8,25.149,32.5327,38.72907,2.467,0.0
2025-10-08 05:00:00,CRAS Fercal,21.28398,42.61929,16.05328,97.7541,0.0,4.986114,0.8419912,12.19605,0.9081271,0.4543589,96.74559,0,2025,10,8,5,2,0,seca,0.9659258262890683,0.25881904510252074,-0.8660254037844386,0.5000000000000001,1,29.606,33.698,25.181,35.0,30.95463,-13.716,0.0
2025-10-08 06:00:00,CRAS Fercal,26.33274,46.90575,15.9974,97.75829,0.0,7.688155,0.8860897,8.438449,0.856777,0.2787277,97.4801,0,2025,10,8,6,2,0,seca,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,1,27.539,30.806,25.649,21.28398,32.5327,5.049,0.0
2025-10-08 07:00:00,CRAS Fercal,27.53636,61.92286,16.78171,97.33086,0.0,15.94258,1.056181,5.945464,1.883175,0.2483349,94.45303,0,2025,10,8,7,2,0,seca,0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,1,25.051,28.94,25.357,26.33274,35.0,1.204,0.0
2025-10-08 08:00:00,CRAS Fercal,28.34776,132.7504,21.02048,80.09183,0.0,29.36502,1.08103,16.63295,2.430173,0.2361864,335.2216,0,2025,10,8,8,2,0,seca,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,1,27.406,28.506,25.661,27.53636,21.28398,0.811,0.0
2025-10-08 09:00:00,CRAS Fercal,38.44957,188.4805,28.20051,52.32782,0.0,10.51656,0.538478,79.88506,0.9436553,1.726133,68.27042,0,2025,10,8,9,2,0,seca,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,1,31.445,29.492,25.616,28.34776,26.33274,10.102,0.0
2025-10-08 10:00:00,CRAS Fercal,5.259415,60.61846,30.58654,47.52416,0.0,0.5148479,0.4515422,92.17474,0.8898,1.285627,13.57059,0,2025,10,8,10,2,0,seca,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,1,24.019,24.535,25.629,38.44957,27.53636,-33.19,0.0
2025-10-08 11:00:00,CRAS Fercal,7.576884,43.25048,31.9707,44.94897,0.0,1.485545,0.4321409,98.30006,0.818273,2.259999,52.60641,0,2025,10,8,11,2,0,seca,0.258819045102521,-0.9659258262890682,-0.8660254037844386,0.5000000000000001,1,17.095,22.25,25.382,5.259415,28.34776,2.317,0.0
2025-10-08 12:00:00,CRAS Fercal,9.551951,39.12161,33.17085,42.1306,0.0,1.887654,0.4360623,45.78975,1.526929,1.936011,67.60817,0,2025,10,8,12,2,0,seca,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,1,7.463,19.454,25.498,7.576884,38.44957,1.975,0.0
2025-10-08 13:00:00,CRAS Fercal,4.190706,28.58803,34.61007,37.35583,0.0,7.756323,0.5371906,500.0,1.222408,2.197027,83.1611,0,2025,10,8,13,2,0,seca,-0.2588190451025208,-0.9659258262890683,-0.8660254037844386,0.5000000000000001,1,7.107,15.563,25.464,9.551951,5.259415,-5.361,0.0
2025-10-08 14:00:00,CRAS Fercal,4.501121,36.54565,34.45832,38.36841,0.0,1.64611,0.4516453,95.51637,0.8657838,2.314732,87.6077,0,2025,10,8,14,2,0,seca,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,1,6.081,11.588,25.405,4.190706,7.576884,0.31,0.0
2025-10-08 15:00:00,CRAS Fercal,6.275277,41.85928,35.14817,36.68612,0.0,0.6352272,0.4489522,103.8574,0.8589792,2.359965,78.06689,0,2025,10,8,15,2,0,seca,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001,1,4.989,6.226,25.282,4.501121,9.551951,1.774,0.0
2025-10-08 16:00:00,CRAS Fercal,10.18316,28.52789,34.59167,36.87029,0.0,5.314368,0.471354,106.5409,1.226046,2.372617,95.02787,0,2025,10,8,16,2,0,seca,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,1,6.987,7.047,24.981,6.275277,4.190706,3.908,0.0
2025-10-08 17:00:00,CRAS Fercal,12.89277,39.12511,32.93032,39.5821,0.0,3.314132,0.4761809,118.3738,1.219166,2.584577,96.97865,0,2025,10,8,17,2,0,seca,-0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,1,9.784,7.932,25.168,10.18316,4.501121,2.71,0.0
2025-10-08 18:00:00,CRAS Fercal,25.57023,59.04032,31.42509,42.56396,0.0,14.39518,0.5895502,97.65505,1.864884,2.061009,103.7621,0,2025,10,8,18,2,0,seca,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,1,16.215,10.602,25.573,12.89277,6.275277,12.677,0.0
2025-10-08 19:00:00,CRAS Fercal,32.8459,93.44604,27.4637,52.62376,0.0,23.45428,0.7409955,57.64028,3.228352,0.9821126,101.3415,0,2025,10,8,19,2,0,seca,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001,1,23.77,15.378,26.011,25.57023,10.18316,7.276,0.0
